pronun_list,word
핸,HAN
핸드세트,handset
핸드셰이크,handshake
핸드셰이킹,handshaking
핸드스탠드,handstand
핸드스프링,handspring
핸드오버,handover
핸드오프,handoff
핸드우븐,handwoven
핸드카,handcar
핸드톱,handtop
핸드피스,handpiece
핸드헬드,handheld
핸들러,handler
핸들링,handling
핸디캐핑,handicapping
핼야드,halyard
햅틱스,haptics
행,hang
행그리,hangry
행글라이더,hangglider
행글라이딩,hanggliding
행네일,hangnail
행오버,hangover
행커치프,handkerchief
허니서클,honeysuckle
허니콤,honeycomb
허들,huddle
허디거디,hurdygurdy
허리케인라나,hurricanerana
허브,hub
휴브리스,hubris
허브캡,hubcap
허스크,husk
허커백,huckaback
헌팅,hunting
헐,hurl
헐러,hurler
헐레이션,halation
험드럼,humdrum
험프,hump
헤나,henna
헤더,header
헤데라,hedera
헤드,head
헤드드레스,headdress
헤드라이너,headliner
헤드라이트,headlight
헤드룸,headroom
헤드밴드,headband
헤드뱅잉,headbanging
헤드보이스,headvoice
헤드셋,headset
헤드엔드,headend
헤드웨이,headway
헤드클로스,headcloth
헤딩,heading
헤럴드리,heraldry
헤로인,heroin
헤르니아,hernia
헤링본,herringbone
헤마글루티닌,hemagglutinin
헤마테인,haematein
헤마토이딘,hematoidin
헤마토코크스,hematococcus
헤마토크롬,hematochrome
헤마토크리트,hematocrit
헤마토포이에틴,hematopoietin
헤마톡실린,haematoxylin
헤마틴,hematin
헤메리트린,hemerythrin
헤모그램,hemogram
헤모미터,hemometer
헤모빌리루빈,haemobilirubin
헤모시아닌,hemocyanin
헤모시데린,hemosiderin
헤모포이에틴,hemopoietin
헤모필루스,haemophilus
헤미데스모솜,hemidesmosome
헤미셀룰라아제,hemicellulase
헤미셀룰로오스,hemicellulose
헤미케탈,hemiketal
헤민,hemin
헤밍,hemming
헤스페리딘,hesperidin
헤어,hair
헤어,Hair
헤어네트,hairnet
헤어두,hairdo
헤어라인,hairline
헤어리,hairy
헤어밴드,hairband
헤어스타일링,hairstyling
헤어스톤,hairstone
헤어컷,haircut
헤어클로스,haircloth
헤어클립,hairclip
헤어피스,hairpiece
헤어핀,hairpin
헤일리지,haylage
헤이즐넛,hazelnut
헤이퍼,hayfer
헤일로,halo
헤일로테스,heilotes
헤저,hedger
헤젯,hedjet
헤지,hedge
헤지라,hegira
헤징,hedging
헤켈폰,heckelphone
헤테로,hetero
헤테로고니,heterogony
헤테로글로시아,heteroglossia
헤테로다이머,heterodimer
헤테로다인,heterodyne
헤테로시스,heterosis
헤테로옥신,heteroauxin
헤테로카리온,heterokaryon
헤테로포니,heterophony
헤테로폴리머,heteropolymer
헤테롤라이트,hetaerolite
헤파린,heparin
헤파토톡신,hepatotoxin
헥사,hexa
헥사그램,hexagram
헥사데센,hexadecene
헥사데칸,hexadecane
헥사데칸온,hexadecanone
헥사데칸올,hexadecanol
헥사데킨,hexadecyne
헥사메토니움,hexamethonium
헥사메틸렌디아민,hexamethylenediamine
헥사메틸렌테트라민,hexamethylenetetramine
헥소미노,hexamino
헥사민,hexamine
헥사코산,hexacosane
헥사코센,hexacosene
헥사코신,hexacosyne
헥사콘탄,hexacontane
헥사콘텐,hexacontene
헥사콘틴,hexacontyne
헥사클로란,hexacloran
헥사클로로벤젠,hexachlorobenzene
헥사클로로시클로펜타디엔,hexachlorocyclopentadiene
헥사클로로에탄,hexachlorethane
헥사클로로펜,hexachlorophene
헥사페닐에탄,hexaphenylethane
헥사프로피메이트,hexapropymate
헥사플루오레늄,hexafluorenium
헥산,hexane
헥산다이온,hexanedione
헥산알,hexanal
헥산온,hexanone
헥산올,hexanol
헥세탈,hexethal
헥센,hexene
헥소바르비탈,hexobarbital
헥소사민,hexosamine
헥소스,hexose
헥소키나아제,hexokinase
헥소프레날린,hexoprenaline
헥손,hexon
헥시톨,hexitol
헥신,hexyne
헥실레조르시놀,hexylresorcinol
헥테인,hectane
헥텐,hectene
헥토,hecto
헥티비즘,hecktivism
헥틴,hectyne
헨드라,Hendra
헨이코세인,henicosane
헨이코센,henicosene
헨이코신,henicosyne
헬리시티,helicity
헬리오그래프,heliograph
헬리오그래피,heliography
헬리오도르,heliodor
헬리오미터,heliometer
헬리오스탯,heliostat
헬리오타이프,heliotype
헬리오트롭,heliotrope
헬리오트로핀,heliotropine
헬리코루빈,helicorubin
헬리코박터,Helicobacter
헬리코이드,helicoid
헬리코프리온,helicoprion
헬리콘,helicon
헬리크리섬,helicrysum
헬리패드,helipad
헬리포트,heliport
헬머,helmer
헬스웨어,healthware
헬파이어,hellfire
헬퍼,helper
헬프,help
헴,heme
헴라인,hemline
헴록,hemlock
헴스티치,hemstitch
헴프,hemp
헵타데칸,heptadecane
헵타데칸온,heptadecanone
헵타데칸올,heptadecanol
헵타데켄,heptadecene
헵타데킨,heptadecyne
헵타미놀,heptaminol
헵타바르비탈,heptabarbital
헵타발브,heptabarb
헵타코산,heptacosane
헵타코센,heptacosene
헵타코신,heptacosyne
헵타콘탄,heptacontane
헵타콘텐,heptacontene
헵타콘틴,heptacontyne
헵타클로르,heptachlor
헵탄,heptane
헵탄다이온,heptanedione
헵탄다이올,heptanediol
헵탄온,heptanone
헵탄올,heptanol
헵테노포스,heptenophos
헵텐,heptene
헵토미노,heptomino
헵토스,heptose
헵틴,heptyne
호그,hog
호그위드,hogweed
호그혼,hoghorn
호깅,hogging
호닝,honing
호도그래프,hodograph
호도스코프,hodoscope
호돌로지,hodology
호로사이클,horocycle
호롭터,horopter
호르메시스,hormesis
호르몬,hormone
호르미온,hormion
호마트로핀,homatropine
호머,homer
호먼큘러스,homunculus
호메오박스,homeobox
호메오스타시스,homeostasis
호모,homo
호모게나이저,homogenizer
호모게네이트,homogenate
호모리듬,homorhythm
호모마이신,homomycin
호모사이토미터,homocytometer
호모살라트,homosalate
호모시스테인,homocysteine
호모시스틴,homocystine
호모카르노신,homocarnosine
호모클로르사이클리진,homochlorcyclizine
호모토피,homotopy
호모토픽,homotopic
호모트론,homotron
호모포니,homophony
호모포비아,homophobia
호모폴리머,homopolymer
호몰로지,homology
호미니,hominy
호밍,homing
호버,hover
호버크,hauberk
호브,hob
호산나,hosanna
호소헤드론,hosohedron
호스,hose
호스텔,hostel
호스트,host
호스티스,hostess
호스피스,hospice
호스피탈리티,hospitality
호스피털리즘,hospitalism
호스하이드,horsehide
호스헤어,horsehair
호애친,hoatzin
호이스트,hoist
호저,hawser
호저레이드,hawserlaid
호저리,hosiery
호컴,hokum
호크,hawk
호타스,HOTAS
호텔리어,hotelier
호퍼,hopper
호프,hop
호프,hope
호플리테스,hoplites
호핑,hopping
혹스,hoax
혹스킨,hogskin
혼,horn
혼치,haunch
혼칭,haunching
혼파이프,hornpipe
혼펠스,hornfels
홀,hall
홀,hole
홀더,holder
홀드,hold
홀딩,holding
홀로가모뎀,hologamodeme
홀로가미,hologamy
홀로그래피,holography
홀로노믹,holonomic
홀로셀룰로오스,holocellulose
홀로피시,holofiche
홀론,holon
홀릭,holic
홀뮴,holmium
홈,home
홈룸,homeroom
홈베이킹,homebaking
홈쇼어링,homeshoring
홈스쿨링,homeschooling
홈스테이,homestay
홈스트레치,homestretch
홈스펀,homespun
홈프레놀핀,homprenorphine
홉색,hopsack
홍키통크,honkytonk
화리나,farina
화이트모카,white
화이트아웃,whiteout
화이트칼라,whitecollar
화이트헤드,whitehead
후더니트,whodunit
후드,hood
후라이어,fryer
후모니신,fumonisin
후무스,houmous
후물론,humulone
후프,hoop
후커,hooker
후케,huke
후크,hook
후킹,hooking
후터내니,hootenanny
후퍼,whoofer
후핑,hooping
훌라,hula
훌트,halt
훨러,whirler
휘스트,whist
휘슬,whistle
휘슬러,whistler
휘프,whip
휩코드,whipcord
휘핏,whippet
휠,wheel
휠링,wheeling
휠맨,wheelman
휠배로우,wheelbarrow
휩스티치,whipstitch
휴리스틱,heuristic
휴머나이즈,humanize
휴머놀로지,humanology
휴머니스트,humanist
휴머니즘,humanism
휴머니타리안,humanitarian
휴머스,humus
휴먼웨어,humanware
휴민,humin
히그린,hygrine
히노키티올,hinokitiol
히단토인,hydantoin
히드라,hydra
히드라스티닌,hydrastinine
히드라스티스,hydrastis
히드라지드,hydrazide
히드로빌리루빈,hydrobilirubin
히드로코르타닌,hydrocotarnine
히드로코르티손,hydrocortisone
히드로폴립,hydropolyp
히드록시프롤린,hydroxyproline
히드리아,hydria
히로인,heroine
히루딘,hirudin
히버,heaver
히브,HEIB
히비스커스,hibiscus
히빙,heaving
히섭,hyssop
히스,heath
히스,hiss
히스타미나아제,histaminase
히스타민,histamine
히스타피로딘,histapyrrodine
히스테리시스,hysteresis
히스테리아,hysteria
히스토리,history
히스토졸,histosol
히스토플라스민,histoplasmin
히스톤,histone
히스티다아제,histidase
히스티딘,histidine
히싱,hissing
히아투스,hiatus
히알로겐,hyalogen
히알루로난,hyaluronan
히에라틱,hieratic
히에로글리프,hieroglyph
히옐마이트,hjelmite
히요스시아민,hyoscyamine
히오신,hyoscine
히치하이크,hitchhike
히치하이킹,hitchhiking
히커리,hickory
히터,heater
히트링,Heatring
히포우드라마,Hippodrama
히포콘드리아시스,hypochondriasis
히푸리케이스,hippuricase
히프,hip
히프,heap
힙라인,hipline
히피,hippie
힌데후,hindewhu
힌터,hinter
힌트,hint
힐,heel
힐,hill
힐드,heald
힐로,hilo
힐록,hillock
힐빌리,hillbilly
힐탭,heeltap
힘로드,Himrod
힙본,hipbone
힙스아리트미아,hypsarrhythmia
힙스터,hipster
힙스터즈,hipsters
힙합,hiphop
힙허거스,hiphuggers
가론,Garonne
가이드포스트,guidepost
가제,Gaze
가프,Gap
간디나가르,Gandhinagar
갈라파고스,Galapagos
갈바노,galvano
개더러,gatherer
갤로스,gallows
갤링,galling
갬부지,gamboge
갭리스,gapless
거널,gunnel
거전,gudgeon
거트,gut
건플린트,gunflint
걸리,gully
걸프,gulf
검드롭스,gumdrops
검벨,gumbel
게레,Gueret
게오르기오스,Georgios
겐트,Gent
겔레나이트,gehlenite
고늄,Gonium
고르곤졸라,Gorgonzola
고블릿,goblet
고아,Goa
고이아스,Goias
고틀란드,Gottland
골드스톤,goldstone
과달카날,Guadalcanal
과달키비르,Guadalquivir
과리코,Guarico
과야스,Guayas
과이니아,Guainia
과이라,Guaira
괴타이트,goethite
괴페르트,Goeppert
구스타브,Gustav
귀네드,Gwynedd
그라우뷘덴,Graubunden
그라이프,gripe
그라하마이트,grahamite
그래프널,grapnel
그래프트,graft
그랜드,grand
그랜디플로라,grandiflora
그레이트,grate
그로그,grog
그로브,grove
그로즈니,Groznyi
그로프,grope
그루그루,grugru
그루버,groover
그르노블,Grenoble
그리들링,griddling
그리퍼,gripper
그릴링,grilling
글라스웨어,glassware
글라신,glassine
글래머,glamour
글래스고,Glasgow
글랜드,gland
글러버,glover
글로뷸,globule
글로뷸러,globular
글로빈헤미크롬,globinhemichrome
글로스터,Gloucester
글루브,gloove
글루코아밀라아제,glucoamylase
글루코옥시다아제,glucooxidase
글리코게네시스,glycogenesis
글리코실아민,glycosylamine
글리콜리시스,glycolysis
글림,glim
기아냐르,Gianyar
기푸스코아,Guipuzcoa
기프트,gift
길리기아,Cilicia
길버트,Gilbert
길퍼드,Guildford
깁슨,Gibson
나갈랜드,Nagaland
나다,nada
나레프,Narew
나리뇨,Narino
나비쿨라,Navicula
나이브,naive
나이세,Neisse
나이저,Niger
나이트드레스,nightdress
나일,Nile
나즈란,Nazran
낭테르,Nanterre
낭트,Nantes
너트메그,nutmeg
네엠부쿠,Neembucu
네오텍스,neotex
네오폴리탄,neopolitan
네이블,navel
네프,Nep
넷데이,Netday
노그라드,Nograd
노닐,nonyl
노르,Nord
노르망디,Normandie
노르보텐,Norrbotten
노르윌란,Nordjylland
노리치,Norwich
노보시비르스크,Novosibirsk
노보쿠즈네츠크,Novokuznetsk
노샐러튼,Northallerton
노샘프턴,Northampton
노스웨스트,Northwest
노스톡,Nostoc
노칭,knoching
노킹,nocking
노팅엄,Nottingham
뇌이,Neuilly
누미디아,Numidia
누쿠스,Nukus
뉘른베르크,Nurnberg
뉴리,Newry
뉴블레,Nuble
뉴트리언트,nutrient
뉴튼아즈,Newtownards
뉴포트,Newport
느베르,Nevers
니,knee
니그릴로,Negrillo
니더작센,Niedersachsen
니벨룽,Nibelung
니오르,Niort
니코틴아미드,nicotinamide
니트라,Nitra
나이트로소모나스,Nitrosomonas
나이트로소미오글로빈,nitrosomyoglobin
나이트로푸란,nitrofuran
니트발덴,Nidwalden
니핀,kniffin
니하우,Niihau
닐,neel
닐로티쿠스,Niloticus
님,Nimes
다게스탄,Dagestan
다뉴브,Danube
다르다넬스,Dardanelles
다리엔,Darien
다마스쿠스,Damascus
다미에타,Damietta
다스,dozen
다우,dow
다우가프필스,Daugavpils
다운테이크,downtake
다운패트릭,Downpatrick
다윈,Darwin
다이너모터,dynamotor
다이버전트,divergent
다이스톡,diestock
다이애드,dyad
다이어스템,diastem
다카,Dacca
다크,dark
단네브로,Dannebrog
달마티아,Dalmatia
더니지,dunnage
더비셔,Derbyshire
더스트,dust
데드아이,deadeye
데스나,Desna
데시,deci
데시멀,decimal
데시밀리미터,decimillimeter
데실,desyl
데실,decyl
데인로,danelaw
데칸,Deccan
덱스트로말토오스,dextromaltose
덴드라이트,dendrite
덴비,denbigh
덴파사르,Denpasar
델리커시,delicacy
델린,delrin
델피니딘,delphinidin
도글,doggle
도닝,donning
도데실,dodecyl
도르도뉴,Dordogne
도미니쿠스,Dominicus
도스,Dawes
도싯,Dorset
도엑스,dowex
도일,doyle
도체스터,Dorchester
도티,dhoti
도팅,dotting
도핑,doffing
독트린,Doctrine
돈바스,Donbas
돌리올라리아,doliolaria
두나이트,dunite
두러스,Durres
두샨베,Dushanbe
두아르테,Duarte
뒤들랑주,Dudelange
뒤모르티에라이트,dumortierite
